,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
2,46969788,2.48,8.6,2.64,8.29,2.46,679.5,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.26,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,380.0,7.1,,0.0,ACTIVE,,0.521
6,46969791,5.4,5.92,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,5.03,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,55.0,8.65,180.0,6.96,,0.0,ACTIVE,,0.935
0,42363246,7.2,5.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.48,8.6,2.64,8.29,2.46,679.5,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.26,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.4,5.92,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,55.0,8.65,180.0,6.96,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.44,14.12,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,190.0,5.04,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.44,14.12,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,190.0,5.04,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.44,14.12,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,430.0,7.07,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.44,14.12,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,430.0,7.07,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.44,14.12,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,430.0,7.07,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.44,14.12,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,360.0,5.46,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.48,5.55,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,370.0,6.58,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,7.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,360.0,5.46,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,360.0,5.02,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,110.0,5.03,,0.0,ACTIVE,,1.136
8,46969793,8.8,5.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,360.0,7.46,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.59,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,360.0,7.02,,0.0,ACTIVE,,0.521
6,46969791,5.0,45.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,300.0,5.71,,0.0,ACTIVE,,1.136
8,46969793,8.8,7.77,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,350.0,6.54,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,11.82,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,360.0,7.13,,0.0,ACTIVE,,0.521
6,46969791,5.0,43.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,300.0,5.71,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,350.0,6.54,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,11.82,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,360.0,7.13,,0.0,ACTIVE,,0.521
6,46969791,5.0,43.28,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,300.0,5.71,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,350.0,6.54,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,11.82,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,360.0,7.13,,0.0,ACTIVE,,0.521
6,46969791,5.1,6.38,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,290.0,5.33,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,350.0,6.54,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,11.82,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,350.0,5.69,,0.0,ACTIVE,,0.521
6,46969791,5.1,6.38,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,290.0,5.33,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,350.0,6.54,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,53.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,11.82,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,350.0,5.69,,0.0,ACTIVE,,0.521
6,46969791,5.1,6.38,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,290.0,5.33,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,350.0,6.54,,0.0,ACTIVE,,0.935
0,42363246,7.2,7.06,10.0,5.33,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.21,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,28.01,2.64,8.29,2.48,695.76,ACTIVE,,43.478
3,40373068,8.0,10.25,8.8,6.86,8.6,54.51,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,11.82,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,13.93,350.0,5.69,,0.0,ACTIVE,,0.521
6,46969791,5.1,6.38,6.2,7.32,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,7.54,290.0,5.33,,0.0,ACTIVE,,1.136
8,46969793,8.6,9.04,11.0,5.48,9.0,1.04,ACTIVE,,9.869
9,46969794,70.0,12.16,340.0,5.46,,0.0,ACTIVE,,0.935
0,42363246,7.4,5.95,10.0,5.13,9.2,0.19,ACTIVE,,13.055
1,46969787,90.0,6.24,180.0,8.11,170.0,0.01,ACTIVE,,0.521
2,46969788,2.52,6.33,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,11.43,8.8,6.66,8.8,54.71,ACTIVE,,10.0
4,46969789,11.0,6.26,13.0,11.68,12.5,9.23,ACTIVE,,4.762
5,46969790,100.0,13.96,350.0,5.69,,0.0,ACTIVE,,0.521
6,46969791,4.8,25.69,6.2,10.56,5.0,189.19,ACTIVE,,15.723
7,46969792,44.0,7.7,290.0,7.31,100.0,0.01,ACTIVE,,1.136
8,46969793,9.0,7.43,12.0,6.65,11.0,8.36,ACTIVE,,9.869
9,46969794,70.0,12.26,340.0,5.44,170.0,0.01,ACTIVE,,0.935
0,42363246,7.6,11.26,9.8,8.7,9.2,0.19,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,32.89,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,10.25,9.0,36.46,8.8,65.11,ACTIVE,,10.0
4,46969789,11.0,5.22,14.0,12.27,12.5,9.23,ACTIVE,,4.762
5,46969790,100.0,13.93,340.0,5.43,,0.0,ACTIVE,,0.521
6,46969791,4.9,9.09,5.9,6.28,5.0,196.58,ACTIVE,,15.723
7,46969792,44.0,11.42,280.0,5.76,100.0,0.01,ACTIVE,,1.136
8,46969793,9.0,9.66,12.0,6.65,11.0,11.84,ACTIVE,,9.869
9,46969794,70.0,13.9,340.0,7.18,170.0,0.01,ACTIVE,,0.935
0,42363246,8.0,30.98,9.8,8.7,9.2,0.19,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.52,7.89,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,6.07,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.0,6.46,12.5,9.23,ACTIVE,,4.762
5,46969790,100.0,15.43,340.0,8.35,,0.0,ACTIVE,,0.521
6,46969791,4.9,38.61,5.8,6.06,4.9,206.58,ACTIVE,,15.723
7,46969792,46.0,8.93,290.0,5.89,100.0,0.01,ACTIVE,,1.136
8,46969793,9.4,27.47,12.0,6.65,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.55,340.0,7.18,170.0,0.01,ACTIVE,,0.935
0,42363246,8.2,9.44,9.8,8.7,9.2,0.19,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,29.41,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,8.07,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,14.0,12.27,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,340.0,8.35,,0.0,ACTIVE,,0.521
6,46969791,5.2,5.87,5.8,6.32,4.9,206.58,ACTIVE,,15.723
7,46969792,46.0,10.93,290.0,5.89,100.0,0.01,ACTIVE,,1.136
8,46969793,9.4,27.47,11.5,5.48,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.55,340.0,7.18,170.0,0.01,ACTIVE,,0.935
0,42363246,8.2,8.43,10.5,9.32,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.52,7.37,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,12.25,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,340.0,8.35,,0.0,ACTIVE,,0.521
6,46969791,5.1,41.87,5.8,8.79,4.9,206.58,ACTIVE,,15.723
7,46969792,48.0,9.22,290.0,5.76,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,23.11,12.0,6.91,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.74,340.0,7.18,170.0,0.01,ACTIVE,,0.935
0,42363246,8.4,28.44,10.5,9.32,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,27.59,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,340.0,8.35,,0.0,ACTIVE,,0.521
6,46969791,5.1,41.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,50.0,6.73,270.0,6.68,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,12.0,6.91,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.74,370.0,5.57,170.0,0.01,ACTIVE,,0.935
0,42363246,8.6,26.3,10.5,9.32,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,27.59,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,360.0,7.08,,0.0,ACTIVE,,0.521
6,46969791,5.1,41.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,50.0,6.73,270.0,6.68,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,12.0,6.91,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.74,370.0,5.57,170.0,0.01,ACTIVE,,0.935
0,42363246,8.4,28.52,10.5,9.09,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,27.59,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,360.0,7.08,,0.0,ACTIVE,,0.521
6,46969791,5.1,5.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,50.0,8.47,270.0,6.68,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,26.59,12.0,6.91,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,9.48,370.0,5.57,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,9.0,10.5,9.09,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,27.59,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,450.0,5.26,,0.0,ACTIVE,,0.521
6,46969791,5.1,5.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,50.0,8.47,270.0,6.68,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,12.0,6.91,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,9.48,370.0,5.57,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,9.0,10.5,9.09,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,22.25,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,5.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.11,590.0,5.71,,0.0,ACTIVE,,0.521
6,46969791,5.1,5.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,48.0,9.58,270.0,6.68,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,12.0,6.91,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,9.48,420.0,5.31,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,5.52,10.5,14.31,9.8,10.18,ACTIVE,,13.055
1,46969787,90.0,8.88,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,12.25,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,100.0,14.06,440.0,5.32,,0.0,ACTIVE,,0.521
6,46969791,5.1,5.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,48.0,9.58,300.0,7.37,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,12.0,13.87,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.18,360.0,5.44,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,5.52,10.5,14.31,9.8,10.18,ACTIVE,,13.055
1,46969787,75.0,7.07,170.0,5.08,170.0,0.01,ACTIVE,,0.521
2,46969788,2.5,52.96,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,27.59,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,13.5,5.12,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,5.31,440.0,7.06,,0.0,ACTIVE,,0.521
6,46969791,5.1,5.87,5.7,9.51,4.9,206.58,ACTIVE,,15.723
7,46969792,50.0,8.47,300.0,6.07,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,12.0,13.87,11.0,11.84,ACTIVE,,9.869
9,46969794,75.0,7.74,360.0,7.18,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,7.52,9.8,5.48,9.8,10.18,ACTIVE,,13.055
1,46969787,95.0,5.1,170.0,5.83,160.0,2.52,ACTIVE,,0.521
2,46969788,2.5,57.12,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,26.41,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,14.0,12.27,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,6.8,430.0,6.14,,0.0,ACTIVE,,0.521
6,46969791,5.0,7.74,5.7,10.54,4.9,206.58,ACTIVE,,15.723
7,46969792,50.0,11.29,310.0,8.22,100.0,0.01,ACTIVE,,1.136
8,46969793,9.6,7.29,11.5,7.22,11.0,11.84,ACTIVE,,9.869
9,46969794,80.0,7.26,350.0,6.26,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,13.28,10.5,10.31,9.8,22.19,ACTIVE,,13.055
1,46969787,95.0,5.1,170.0,5.83,160.0,2.52,ACTIVE,,0.521
2,46969788,2.54,7.1,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,26.41,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,13.0,6.97,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,6.8,430.0,6.14,,0.0,ACTIVE,,0.521
6,46969791,4.9,41.87,5.5,18.52,4.9,206.58,ACTIVE,,15.723
7,46969792,55.0,7.66,290.0,6.99,100.0,0.01,ACTIVE,,1.136
8,46969793,10.0,15.64,12.5,11.61,11.0,11.84,ACTIVE,,9.869
9,46969794,80.0,7.26,350.0,6.26,170.0,0.01,ACTIVE,,0.935
0,42363246,8.8,13.91,11.0,12.18,9.8,26.19,ACTIVE,,13.055
1,46969787,95.0,7.03,170.0,5.83,160.0,2.52,ACTIVE,,0.521
2,46969788,2.54,7.1,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.2,26.41,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,13.0,6.97,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,6.8,370.0,5.71,,0.0,ACTIVE,,0.521
6,46969791,4.9,41.87,5.5,18.97,4.9,206.58,ACTIVE,,15.723
7,46969792,55.0,7.66,210.0,5.2,100.0,0.01,ACTIVE,,1.136
8,46969793,10.0,19.12,12.5,11.61,11.0,11.84,ACTIVE,,9.869
9,46969794,80.0,7.26,350.0,6.26,170.0,0.01,ACTIVE,,0.935
0,42363246,9.0,29.0,11.0,12.18,9.8,26.19,ACTIVE,,13.055
1,46969787,95.0,7.03,170.0,5.83,160.0,2.52,ACTIVE,,0.521
2,46969788,2.54,7.1,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,21.06,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,13.0,6.97,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,6.8,360.0,5.64,,0.0,ACTIVE,,0.521
6,46969791,4.9,16.87,5.5,18.97,4.9,256.58,ACTIVE,,15.723
7,46969792,50.0,8.47,210.0,7.31,100.0,0.01,ACTIVE,,1.136
8,46969793,10.0,19.12,12.5,11.61,11.0,11.84,ACTIVE,,9.869
9,46969794,80.0,5.06,350.0,6.26,170.0,0.01,ACTIVE,,0.935
0,42363246,9.0,29.0,11.0,12.18,9.8,26.19,ACTIVE,,13.055
1,46969787,95.0,7.03,170.0,5.83,160.0,2.52,ACTIVE,,0.521
2,46969788,2.54,7.1,2.64,7.61,2.6,696.44,ACTIVE,,43.478
3,40373068,8.0,11.06,9.8,6.57,9.0,130.21,ACTIVE,,10.0
4,46969789,11.0,19.22,13.0,6.97,12.5,9.23,ACTIVE,,4.762
5,46969790,110.0,6.8,360.0,5.64,,0.0,ACTIVE,,0.521
6,46969791,4.9,16.87,5.4,8.33,4.9,256.58,ACTIVE,,15.723
7,46969792,50.0,8.47,210.0,7.31,100.0,0.01,ACTIVE,,1.136
8,46969793,10.0,19.12,12.5,11.61,11.0,11.84,ACTIVE,,9.869
9,46969794,80.0,5.06,370.0,5.06,170.0,0.01,ACTIVE,,0.935
